Name,Age,Salary,Company
Dorolice,36,26617.77325476958,Microsoft
Dorolisa,60,31483.55231063686,Amazon
Dorotea,59,28112.181176976046,Microsoft
Doroteya,23,14265.74091090565,Microsoft
Dorothea,75,13386.815037362658,Google
Dorothee,61,26637.196824233564,Apple
Dorothy,30,21009.409002696302,Google
Dorree,48,29164.585622085735,Google
Dorri,62,41166.510461580125,Apple
Dorrie,95,29647.769415957755,Google
Dorris,43,42022.59721622204,Apple
Dorry,25,49817.73123321539,Amazon
Dorthea,19,35445.92521234267,Apple
Dorthy,78,39320.24009878082,Google
Dory,38,44264.696429560936,Apple
Dosi,16,23773.579878475408,Google
Dot,51,30000.165272944472,Apple
Doti,95,49020.22910083742,Google
Dotti,58,23014.75826652687,Microsoft
Dottie,15,30564.4958730656,Apple
Dotty,47,34221.09020366551,Google
Dre,71,19546.03319822957,Google
Dreddy,20,11304.669323131398,Amazon
Dredi,64,27763.279522908295,Google
Drona,51,39576.94008372391,Apple
Dru,91,26926.382332280198,Google
Druci,23,49228.901178760934,Google
Drucie,33,33556.56552812277,Google
Drucill,42,42406.68448129284,Microsoft
Drucy,16,32203.24586719424,Microsoft
Drusi,21,45062.02274976418,Amazon
Drusie,16,26742.110252324044,Amazon
Drusilla,32,44200.22221450361,Amazon
Drusy,50,12641.837178322852,Apple
Dulce,47,39588.97613810227,Microsoft
Dulcea,48,11814.775573573941,Microsoft
Dulci,50,23210.859811773415,Microsoft
Dulcia,20,44942.757398440335,Google
Dulciana,46,27123.477991877153,Microsoft
Dulcie,66,42313.809868518176,Google
Dulcine,28,12691.824540332636,Microsoft
Dulcinea,37,20914.048595439657,Amazon
Dulcy,82,17510.190487454354,Google
Dulsea,86,39861.84520282588,Apple
Dusty,90,31243.869811210807,Amazon
Dyan,34,44693.733208939986,Microsoft
Dyana,16,42976.62976591473,Google
Dyane,96,29333.8549350208,Google
Dyann,88,49706.34066181936,Microsoft
Dyanna,84,47996.21871291797,Apple
Dyanne,74,42021.099114131976,Microsoft
Dyna,78,12352.097619254537,Amazon
Dynah,60,46719.393208292975,Microsoft
Eachelle,45,45988.78353568952,Google
Eada,80,29593.222550786606,Amazon
Eadie,57,41810.91860388353,Google
Eadith,85,21530.361533576135,Apple
Ealasaid,16,21287.146426691957,Google
Eartha,43,48644.00116706097,Apple
Easter,22,19393.07860618516,Google
Eba,40,37812.58254130442,Amazon
Ebba,28,27191.94909874685,Google
Ebonee,61,12692.599179230838,Google
Ebony,73,36047.08363545964,Apple
Eda,58,46210.30419029757,Google
Eddi,20,23670.79268227004,Apple
Eddie,88,12377.383947262426,Apple
Eddy,67,32152.817838273342,Amazon
Ede,94,16018.611057629469,Apple
Edee,15,40723.27601330525,Amazon
Edeline,43,11029.07989472472,Apple
Eden,26,49610.58723536157,Amazon
Edi,12,37852.60991627924,Apple
Edie,19,23649.29876912784,Amazon
Edin,65,15124.166884332735,Microsoft
Edita,83,22346.485791118706,Amazon
Edith,88,19355.45318234067,Google
Editha,41,33373.71555954139,Amazon
Edithe,50,15047.012344185423,Google
Ediva,41,24734.830374354417,Amazon
Edna,78,24940.046107383743,Microsoft
Edwina,23,32363.210595157005,Microsoft
Edy,60,49909.49985273542,Microsoft
Edyth,65,49196.1932944907,Google
Edythe,23,48254.65493310383,Apple
Effie,18,42804.11317821659,Amazon
Eileen,57,17247.25219919987,Microsoft
Eilis,36,34737.40645967416,Apple
Eimile,84,12507.880794166666,Amazon
Eirena,17,18592.66027063311,Microsoft
Ekaterina,20,44231.858309803174,Google
Elaina,10,17457.688672160722,Microsoft
Elaine,97,28983.842462992176,Amazon
Elana,58,46322.02319483896,Apple
Elane,13,41608.81278986324,Google
Elayne,92,42052.899606899286,Apple
Elberta,39,48023.66318109968,Apple
Elbertina,67,42833.258268316444,Google
Elbertine,52,34891.19576775373,Microsoft
Eleanor,13,20107.694447325215,Microsoft
Eleanora,54,49444.71765786041,Microsoft
Eleanore,81,28030.10797792418,Google
Electra,25,49409.44851036041,Amazon
Eleen,16,46473.20350656287,Apple
Elena,74,40814.3729121157,Apple
Elene,67,41540.43825042881,Microsoft
Eleni,76,36637.88445871228,Apple
Elenore,86,29285.645411148205,Amazon
Eleonora,40,42190.29403626628,Google
Eleonore,84,40439.87084916106,Apple
Elfie,50,48788.90829420713,Amazon
Elfreda,84,12189.109644517577,Microsoft
Elfrida,43,14884.678867994,Google
Elfrieda,28,22636.011703422075,Apple
Elga,35,36986.2228844608,Google
Elianora,37,29083.561986780747,Amazon
Elianore,52,19505.118600334685,Apple
Elicia,50,46644.46923206758,Amazon
Elie,97,25398.616467704713,Apple
Elinor,34,12226.91259198513,Amazon
Elinore,66,44970.063947322225,Microsoft
Elisa,23,43370.6783455835,Apple
Elisabet,92,39536.23127514045,Amazon
Elisabeth,37,13777.832309291545,Microsoft
Elisabetta,71,15392.233183575281,Apple
Elise,94,19144.358847059688,Microsoft
Elisha,68,41481.5312866164,Apple
Elissa,46,38873.7909590692,Microsoft
Elita,20,15668.559318762458,Microsoft
Eliza,91,31636.242593859537,Microsoft
Elizabet,19,48147.50381386113,Apple
Elizabeth,12,45096.62056258887,Apple
Elka,73,19310.626606489917,Amazon
Elke,53,21419.52289009896,Microsoft
Ella,16,20725.925649620804,Google
Elladine,16,18685.698912664517,Microsoft
Elle,31,33494.84727856736,Google
Ellen,86,41821.29069761644,Microsoft
Ellene,26,14308.861003186139,Apple
Ellette,61,12116.68602062744,Amazon
Elli,76,36506.92015912142,Amazon
Ellie,81,48342.0301483075,Google
Ellissa,73,26236.84655203802,Google
Elly,95,20671.53609126121,Apple
Ellyn,79,11700.472326771285,Amazon
Ellynn,77,26304.06958699958,Google
Elmira,21,20047.55225498296,Microsoft
Elna,70,27383.336592467916,Apple
Elnora,93,19785.043383821478,Microsoft
Elnore,34,11522.677479832173,Apple
Eloisa,75,48968.999859546566,Amazon
Eloise,22,16247.329923507432,Amazon
Elonore,40,37703.92168216533,Microsoft
Elora,68,13676.328898143936,Microsoft
Elsa,72,18721.756549956342,Google
Elsbeth,76,42847.2831390661,Amazon
Else,12,27557.6501279696,Microsoft
Elset,76,25685.46269750908,Microsoft
Elsey,69,13964.807726666777,Microsoft
Elsi,78,39554.19490477383,Amazon
Elsie,12,22974.308590993347,Amazon
Elsinore,70,34791.86513673499,Microsoft
Elspeth,75,26040.141679167566,Apple
Elsy,14,39212.13236845107,Microsoft
Elva,46,13023.020813061752,Amazon
Elvera,60,42163.64060140146,Amazon
Elvina,48,41741.39745868084,Apple
Elvira,64,46733.80194451324,Apple
Elwira,46,25212.430676337055,Google
Elyn,26,27733.523183684934,Microsoft
Elyse,96,23652.21411862543,Amazon
Elysee,17,32286.279510774406,Google
Elysha,94,19311.20357210959,Amazon
Elysia,82,45611.11028592442,Amazon
Elyssa,77,12170.26288327764,Microsoft
Em,86,22755.12621296113,Apple
Ema,78,42672.935193011435,Apple
Emalee,62,42792.40811151486,Apple
Emalia,78,47653.228095879545,Amazon
Emelda,35,29932.942454191772,Apple
Emelia,59,45443.14407607073,Microsoft
Emelina,59,40022.88557256006,Amazon
Emeline,93,48193.34779187245,Microsoft
Emelita,35,14386.209282179134,Apple
Emelyne,30,10471.34942784682,Microsoft
Emera,65,38553.05268044142,Amazon
Emilee,50,24347.39096609647,Google
Emili,61,43212.0928806177,Microsoft
Emilia,59,17946.551038809863,Microsoft
Emilie,65,20158.39520376013,Microsoft
Emiline,31,26719.314868631536,Amazon
Emily,65,17904.692963127876,Google
Emlyn,38,18719.720329131014,Apple
Emlynn,83,10178.28960845684,Apple
Emlynne,41,45613.118853411346,Google
Emma,72,25308.028168477384,Google
Emmalee,85,32972.25526793814,Apple
Emmaline,47,14461.368523341971,Amazon
Emmalyn,82,34043.73029564213,Microsoft
Emmalynn,75,20140.8704685379,Amazon
Emmalynne,80,22334.625479389942,Microsoft
Emmeline,71,40987.583223120586,Amazon
Emmey,56,26214.096662359203,Google
Emmi,96,21836.341687658947,Apple
Emmie,74,43754.79941626421,Microsoft
Emmy,48,15570.050000719155,Microsoft
Emmye,52,13136.929538420436,Apple
Emogene,16,21447.010813148772,Amazon
Emyle,99,42361.28906446718,Amazon
Emylee,61,38422.56690714258,Microsoft
Engracia,86,15399.88896459803,Google
Enid,18,26124.035551813176,Google
Enrica,91,18261.02732806364,Apple
Enrichetta,78,24511.496834156533,Microsoft
Enrika,95,20143.308507289534,Microsoft
Enriqueta,55,39186.69880282969,Google
Eolanda,24,28657.565251104137,Apple
Eolande,49,45493.539455360245,Apple
Eran,25,45139.84424282214,Google
Erda,26,43056.527790762964,Apple
Erena,95,41870.397319901516,Apple
Erica,74,44673.70924887891,Microsoft
Ericha,66,37435.7880154498,Amazon
Ericka,25,20337.9480142677,Amazon
Erika,23,43781.53782516569,Microsoft
Erin,92,28800.66526507303,Google
Erina,35,47334.05777254091,Microsoft
Erinn,13,35085.30545875003,Google
Erinna,19,49930.79514474905,Microsoft
Erma,36,31649.342062781634,Apple
Ermengarde,49,20569.21033241164,Microsoft
Ermentrude,46,41803.82822266735,Apple
Ermina,75,37926.47376678536,Microsoft
Erminia,39,14223.637139777977,Amazon
Erminie,25,22345.136517691117,Google
Erna,41,33989.97236302572,Amazon
Ernaline,56,45033.58140994187,Amazon
Ernesta,98,15044.749817781518,Amazon
Ernestine,78,26476.400554428586,Google
Ertha,67,27024.37034158906,Google
Eryn,47,14746.90256236324,Apple
Esma,73,11373.537389550123,Microsoft
Esmaria,94,11194.504200644717,Google
Esme,52,31988.43726607212,Google
Esmeralda,17,23851.627442025456,Amazon
Essa,53,18348.11017525426,Microsoft
Essie,53,40250.66500164579,Google
Essy,84,17483.48288178937,Google
Esta,39,37919.5443265526,Amazon
Estel,88,17900.664054738238,Apple
Estele,98,33767.02002292569,Apple
Estell,89,35789.003464912596,Microsoft
Estella,46,48384.08539589459,Microsoft
Estelle,13,12950.384728131103,Amazon
Ester,47,47858.459065578696,Google
Esther,89,47704.641503074294,Microsoft
Estrella,68,18282.867176841966,Apple
Estrellita,12,44752.061810521656,Google
Ethel,61,45367.6369782457,Microsoft
Ethelda,38,37178.096362078,Apple
Ethelin,88,26451.655243945985,Amazon
Ethelind,57,32412.856861706092,Google
Etheline,79,32125.980921406062,Amazon
Ethelyn,14,42329.102057306314,Amazon
Ethyl,77,31398.995443752574,Apple
Etta,70,33472.506199582036,Apple
Etti,97,13973.871744056212,Apple
Ettie,50,23737.389633664323,Google
Etty,49,16286.082819745112,Google
Eudora,59,23075.00551770325,Apple
Eugenia,58,19343.446476480305,Microsoft
Eugenie,46,43870.371576462734,Microsoft
Eugine,92,45381.73336402692,Amazon
Eula,63,26642.70131403827,Google
Eulalie,59,30527.815371482076,Google
Eunice,52,43284.076443814585,Microsoft
Euphemia,11,40057.64767762434,Amazon
Eustacia,26,17096.45657981781,Amazon
Eva,78,33830.7802138441,Apple
Evaleen,74,49738.7135319065,Microsoft
Evangelia,29,28834.459516452756,Microsoft
Evangelin,28,42548.42854703906,Apple
Evangelina,62,14611.45109739303,Amazon
Evangeline,94,25628.026939551164,Google
Evania,32,41184.39252608387,Microsoft
Evanne,15,24026.771033304038,Microsoft
Eve,19,27808.493693433353,Apple
Eveleen,43,27129.41198400084,Microsoft
Evelina,27,18741.626547352644,Amazon
Eveline,72,35174.40564109172,Amazon
Evelyn,80,27849.020717430372,Google
Evey,78,35239.60738354392,Amazon
Evie,31,30266.836009088714,Apple
Evita,98,46996.81310693971,Microsoft
Evonne,48,23917.479515221523,Amazon
Evvie,32,44368.55813323003,Apple
Evvy,21,18157.62412759234,Microsoft
Evy,70,10616.604084334584,Microsoft
Eyde,73,17380.190048514334,Apple
Eydie,27,38421.87265444131,Google
Ezmeralda,54,34491.92923580657,Apple
Fae,30,39625.45069540583,Apple
Faina,90,37731.48863268338,Amazon
Faith,65,27310.10743579259,Amazon
Fallon,27,43536.764424065754,Google
Fan,16,21006.767690554254,Google
Fanchette,58,21747.77190697319,Amazon
Fanchon,34,38580.92088339495,Apple
Fancie,15,35349.993362531735,Amazon
Fancy,35,29735.33514471351,Microsoft
Fanechka,14,37606.025675367346,Microsoft
Fania,48,19377.957383783978,Google
Fanni,84,11548.117927164165,Amazon
Fannie,82,47042.89382520013,Apple
Fanny,95,41543.7395474494,Apple
Fanya,90,43188.131791171036,Amazon
Fara,82,49508.40488582735,Google
Farah,66,45971.51836115775,Amazon
Farand,99,49207.43106302419,Google
Farica,75,33846.790834679545,Google
Farra,89,45218.97173218607,Amazon
Farrah,35,30219.422795406437,Apple
Farrand,98,27157.301207675966,Apple
Faun,71,16028.055738783805,Google
Faunie,11,37685.75909609716,Amazon
Faustina,76,13416.646279803183,Apple
Faustine,38,42065.87533136122,Google
Fawn,87,36955.44244081562,Amazon
Fawne,72,29250.649739101005,Apple
Fawnia,77,45850.8757066254,Apple
Fay,30,45968.76602206947,Amazon
Faydra,23,18325.69263941483,Microsoft
Faye,17,16370.280436781533,Microsoft
Fayette,68,34296.490527283226,Google
Fayina,60,45496.041306404106,Amazon
Fayre,79,10446.533361602635,Amazon
Fayth,99,14350.44034455684,Amazon
Faythe,22,17982.70984771635,Google
Federica,74,21332.968670977203,Amazon
Fedora,94,32346.921486065374,Amazon
Felecia,83,37226.21468873738,Apple
Felicdad,56,39869.55463270885,Microsoft
Felice,54,31229.22640206936,Microsoft
Felicia,73,12126.124358587456,Amazon
Felicity,22,40423.39701856441,Google
Felicle,81,27283.122668374577,Apple
Felipa,27,45695.99167119862,Amazon
Felisha,23,11065.813384218001,Google
Felita,55,29031.96427441605,Amazon
Feliza,17,49594.51989972385,Amazon
Fenelia,28,30100.61892223431,Amazon
Feodora,91,43037.14109877242,Apple
Ferdinanda,44,38467.74392870381,Apple
Ferdinande,53,33009.570132489156,Amazon
Fern,93,40188.93568729471,Microsoft
Fernanda,91,27492.60702337142,Google
Fernande,18,26993.709648025797,Apple
Fernandina,13,43669.26818757231,Amazon
Ferne,10,40135.50478178893,Google
Fey,29,19840.317295959947,Apple
Fiann,99,41017.647533937925,Microsoft
Fianna,31,40143.73378956907,Google
Fidela,98,23042.496140814823,Apple
Fidelia,73,47256.05652893632,Apple
Fidelity,82,44278.26644338749,Google
Fifi,74,25035.238667588383,Apple
Fifine,67,13378.14690505045,Amazon
Filia,72,40996.404449135254,Apple
Filide,46,20977.103894247753,Google
Filippa,21,32788.70443398945,Amazon
Fina,70,19166.084278002792,Microsoft
Fiona,48,18033.943443354987,Amazon
Fionna,23,10608.9383329935,Microsoft
Fionnula,49,16940.865041693924,Amazon
Fiorenze,12,18807.093418001896,Microsoft
Fleur,64,25343.4101989335,Amazon
Fleurette,84,48688.684438758355,Google
Flo,15,44922.11341594172,Amazon
Flor,80,13235.256039506363,Amazon
Flora,75,19425.472016652333,Google
Florance,39,12768.098282654966,Microsoft
Flore,67,32157.84820315133,Google
Florella,11,48680.65361448009,Apple
Florence,47,11662.594689694288,Google
Florencia,94,27080.900369382853,Apple
Florentia,19,29598.97679163057,Google
Florenza,63,38631.18421044284,Microsoft
Florette,39,26859.312435167667,Google
Flori,25,41850.267393967246,Google
Floria,53,19944.005759762575,Amazon
Florida,47,25656.314204051494,Apple
Florie,70,17826.995004776814,Apple
Florina,63,34737.925760444356,Microsoft
Florinda,88,37697.997383692906,Apple
Floris,81,24575.940472600538,Google
Florri,57,13131.038288788375,Google
Florrie,43,22109.424317001867,Apple
Florry,64,46846.45965824947,Microsoft
Flory,54,18027.815450191993,Microsoft
Flossi,89,48126.213917172936,Microsoft
Flossie,65,36735.43744514063,Microsoft
Flossy,18,27305.06818368649,Google
Flss,93,33807.317174687465,Microsoft
Fran,82,41163.70889834319,Apple
Francene,59,26244.308763013767,Microsoft
Frances,36,17438.90183988984,Microsoft
Francesca,76,40423.66358081075,Google
Francine,76,47361.23259227841,Amazon
Francisca,31,13086.313835473926,Microsoft
Franciska,50,34827.73736680782,Amazon
Francoise,95,13136.95991275544,Amazon
Francyne,37,11585.343697545966,Microsoft
Frank,38,31965.461934338226,Microsoft
Frankie,13,11086.69052347127,Google
Franky,52,27310.816067058193,Amazon
Franni,42,10302.989743347352,Google
Frannie,67,44639.95464081268,Apple
Franny,21,48934.38043684942,Amazon
Frayda,90,29235.544611012836,Microsoft
Fred,82,18717.047933821035,Apple
Freda,68,24687.749817896285,Microsoft
Freddi,53,40833.534032960946,Apple
Freddie,69,16647.292012576872,Amazon
Freddy,46,25108.481214048992,Google
Fredelia,70,26278.954392987675,Amazon
Frederica,74,18411.82636051115,Apple
Fredericka,96,11988.756784109062,Amazon
Frederique,28,38565.52347135609,Amazon
Fredi,94,21192.13510727133,Amazon
Fredia,17,10503.501950954516,Google
Fredra,12,31027.45706413409,Amazon
Fredrika,15,39288.128151092904,Google
Freida,79,47256.8956173912,Apple
Frieda,55,35035.19304384208,Microsoft
Friederike,36,37767.826042613626,Microsoft
Fulvia,77,42413.73081524785,Google
Gabbey,68,39100.42552035868,Microsoft
Gabbi,16,16112.117833093413,Google
Gabbie,38,33663.73836405054,Microsoft
Gabey,62,26818.168039365075,Google
Gabi,64,48521.003200655236,Microsoft
Gabie,33,22543.679903997094,Apple
Gabriel,39,34958.35236312388,Amazon
Gabriela,65,39603.44418671326,Google
Gabriell,61,47006.77292022474,Microsoft
Gabriella,46,27680.291443930433,Apple
Gabrielle,24,26548.50912059715,Google
Gabriellia,63,44991.80811986748,Apple
Gabrila,96,16863.414767518043,Google
Gaby,98,32816.06543850424,Google
Gae,68,44091.19238390879,Amazon
Gael,35,43103.44937695448,Amazon
Gail,87,20109.647727921812,Microsoft
Gale,92,37544.82001350524,Google
Galina,26,48139.90934363403,Google
Garland,43,39602.910066041535,Google
Garnet,87,25744.807723385442,Amazon
Garnette,31,20339.66320766836,Amazon
Gates,53,14919.140757406738,Amazon
Gavra,26,41457.14021674175,Apple
Gavrielle,57,36188.063332918435,Apple
Gay,94,11259.235250572774,Google
Gaye,17,37915.32593038617,Google
Gayel,15,27055.93023958363,Amazon
Gayla,19,42634.14701391608,Amazon
Gayle,21,16066.48919870162,Google
Gayleen,47,12783.162601532405,Apple
Gaylene,38,30703.252958489535,Microsoft
Gaynor,16,36765.77946023978,Microsoft
Gelya,83,27178.724121630137,Apple
Gena,85,25136.316232000074,Amazon
Gene,26,11995.890659820838,Apple
Geneva,54,32708.2921719745,Apple
Genevieve,95,31750.374019650575,Google
Genevra,94,36611.933836806165,Microsoft
Genia,89,49863.50007033143,Microsoft
Genna,34,48307.251749397255,Amazon
Genni,44,40822.882548314636,Amazon
Gennie,42,29168.695603566954,Amazon
Gennifer,24,49052.11365042847,Apple
Genny,56,18755.21786851478,Apple
Genovera,16,35858.797627638,Apple
Genvieve,84,20898.41773510124,Apple
George,22,13590.851977689068,Apple
Georgeanna,52,28289.062166643194,Apple
Georgeanne,22,40110.05178801397,Apple
Georgena,28,28701.554888840026,Google
Georgeta,70,27289.478906280303,Amazon
Georgetta,42,47124.599352737314,Google
Georgette,69,32153.16841658335,Amazon
Georgia,68,43997.258606903095,Microsoft
Georgiana,94,25572.201131727103,Google
Georgianna,86,30990.594227374197,Amazon
Georgianne,78,47556.99158386646,Apple
Georgie,23,47208.95307825911,Apple
Georgina,87,45960.94816316532,Microsoft
Georgine,46,19569.50954750084,Amazon
Geralda,31,42031.316322293045,Microsoft
Geraldine,75,15086.714694388715,Apple
Gerda,87,26279.185252395866,Amazon
Gerhardine,52,37847.69092847465,Apple
Geri,29,35537.62524585429,Amazon
Gerianna,79,11998.037680464919,Google
Gerianne,11,20155.10757048824,Google
Gerladina,60,40822.97829126259,Microsoft
Germain,24,41725.94173764037,Microsoft
Germaine,37,42138.898382221545,Google
Germana,74,38660.89309859448,Microsoft
Gerri,20,47213.05668521482,Microsoft
Gerrie,58,30694.627736491377,Amazon
Gerrilee,34,14187.335959753837,Apple
Gerry,16,44932.48755282572,Apple
Gert,23,21753.171519388085,Microsoft
Gerta,64,35452.768140031025,Microsoft
Gerti,15,13242.06278069353,Google
Gertie,83,45372.225142807634,Amazon
Gertrud,26,28367.14206656473,Google
Gertruda,20,13597.585068274771,Apple
Gertrude,35,46958.97643418958,Apple
Gertrudis,96,16544.391484992342,Google
Gerty,34,47940.92210064013,Amazon
Giacinta,60,15602.156615151256,Apple
Giana,85,13618.691170204333,Microsoft
Gianina,51,21131.638165189994,Google
Gianna,30,34623.268749236435,Google
Gigi,97,29741.499364656633,Apple
Gilberta,40,29428.587661124493,Microsoft
Gilberte,95,19328.001013115427,Google
Gilbertina,66,33523.387109012474,Amazon
Gilbertine,95,11067.925708846253,Apple
Gilda,50,10683.138792521886,Amazon
Gilemette,43,13802.04286619612,Apple
Gill,85,20370.746299314385,Microsoft
Gillan,43,17979.358652985808,Amazon
Gilli,35,13476.616121476703,Amazon
Gillian,25,36871.500969278306,Google
Gillie,53,30147.556988229964,Microsoft
Gilligan,88,34807.12555240595,Apple
Gilly,91,49482.57185490878,Amazon
Gina,20,17788.591559356915,Microsoft
Ginelle,91,36899.7218105092,Apple
Ginevra,95,32482.554979895816,Apple
Ginger,73,40884.82364056089,Google
Ginni,27,36042.968168396605,Apple
Ginnie,25,10877.38691873216,Apple
Ginnifer,61,31724.52131601154,Google
Ginny,38,10864.958894999827,Amazon
Giorgia,71,33347.11401644099,Amazon
Giovanna,72,11851.520266382397,Apple
Gipsy,91,24322.874983983274,Microsoft
Giralda,34,48121.71420344601,Apple
Gisela,40,42476.78819453604,Google
Gisele,24,38898.28210295012,Amazon
Gisella,75,17975.536425735867,Amazon
Giselle,59,34717.867419142276,Apple
Giuditta,86,35396.94180485762,Google
Giulia,94,47138.22410615772,Google
Giulietta,15,38769.822376372365,Apple
Giustina,60,26120.630039035248,Google
Gizela,91,36111.33165033751,Amazon
Glad,81,20862.709364855844,Apple
Gladi,98,12781.394803620327,Microsoft
Gladys,16,40621.80039848171,Google
Gleda,88,25431.883659888084,Microsoft
Glen,17,20175.237642514716,Google
Glenda,96,14397.031332726496,Google
Glenine,71,12394.277261654304,Google
Glenn,73,25371.65844710652,Microsoft
Glenna,28,14720.656944827555,Microsoft
Glennie,94,13850.23312982386,Microsoft
Glennis,83,28261.84431096809,Amazon
Glori,79,30123.091933578606,Amazon
Gloria,52,43270.5964338858,Apple
Gloriana,23,20091.499550910772,Microsoft
Gloriane,82,22829.426606784727,Apple
Glory,55,28590.98905981322,Microsoft
Glyn,89,31878.71935615885,Google
Glynda,18,37497.90301485693,Microsoft
Glynis,94,49941.36539972762,Apple
Glynnis,22,40207.57342416191,Amazon
Gnni,85,26014.75682883952,Microsoft
Godiva,40,16059.413388911562,Google
Golda,47,40505.54090705473,Google
Goldarina,33,21264.691357004056,Apple
Goldi,94,43531.54021111412,Microsoft
Goldia,32,14562.245703802,Microsoft
Goldie,70,37541.50110004726,Amazon
Goldina,35,13256.097442839284,Microsoft
Goldy,64,35514.62906332697,Microsoft
Grace,19,34922.29771151855,Google
Gracia,10,28881.072758961684,Apple
Gracie,30,37730.54547370617,Apple
Grata,27,31009.36872320936,Microsoft
Gratia,52,23204.567843206845,Microsoft
Gratiana,85,36270.209829484505,Google
Gray,31,33914.24458702367,Google
Grayce,85,39315.59777104731,Amazon
Grazia,51,48997.25719793436,Amazon
Greer,32,26691.19982166963,Amazon
Greta,40,25869.017753955144,Apple
Gretal,44,49985.47918489802,Microsoft
Gretchen,80,29692.069640113652,Amazon
Grete,70,47544.6144704436,Apple
Gretel,69,15210.352951177532,Google
Grethel,74,25855.279280618066,Google
Gretna,26,39855.03488428307,Amazon
Gretta,26,31900.72301893932,Google
Grier,60,23417.311893468577,Microsoft
Griselda,43,48387.20823327144,Amazon
Grissel,92,38254.98821658105,Google
Guendolen,86,13350.404825893173,Apple
Guenevere,99,14524.106734462326,Google
Guenna,13,27292.768202479387,Apple
Guglielma,94,36249.66929632052,Microsoft
Gui,79,32055.89657565026,Google
Guillema,92,34490.93814386253,Microsoft
Guillemette,96,27854.34698400147,Google
Guinevere,87,41112.19288602398,Google
Guinna,18,44422.03229140414,Amazon
Gunilla,30,47809.523678309975,Google
Gus,14,19557.12297724128,Google
Gusella,55,16513.47326410891,Microsoft
Gussi,80,28378.936915667557,Amazon
Gussie,47,34906.54933742357,Amazon
Gussy,75,28588.655065086597,Microsoft
Gusta,29,49758.98889624095,Google
Gusti,74,44587.46232220598,Microsoft
Gustie,21,15666.080034645423,Apple
Gusty,56,44458.839014101315,Microsoft
Gwen,79,21511.09401826305,Apple
Gwendolen,29,30948.949252167527,Google
Gwendolin,38,24899.799793018137,Amazon
Gwendolyn,21,27438.232736559832,Amazon
Gweneth,44,18610.878584405735,Apple
Gwenette,81,13621.221812742026,Apple
Gwenneth,83,44851.73635240503,Google
Gwenni,17,28708.0581969717,Apple
Gwennie,16,34246.41431638742,Microsoft
Gwenny,33,12313.03588449853,Apple
Gwenora,24,17831.969603664133,Amazon
Gwenore,59,49060.505908767555,Microsoft
Gwyn,29,42097.02665412649,Microsoft
Gwyneth,12,40949.5024970737,Amazon
Gwynne,17,38831.603677149265,Amazon
Gypsy,12,24683.271433570597,Google
Hadria,24,32216.026483151556,Amazon
Hailee,83,16871.33248327163,Microsoft
Haily,68,23479.11602878759,Apple
Haleigh,39,40007.579616886826,Amazon
Halette,63,16297.190142755408,Apple
Haley,50,12551.0607658697,Google
Hali,82,40956.00957711277,Apple
Halie,27,47794.25319035014,Apple
Halimeda,11,28603.041198785486,Amazon
Halley,98,33379.70985369067,Apple
Halli,39,14497.484656923123,Apple
Hallie,66,25577.697776966823,Google
Hally,13,46215.843993820825,Apple
Hana,46,23397.67292216759,Apple
Hanna,33,23861.698524095405,Amazon
Hannah,65,15282.99094700357,Apple
Hanni,11,48404.98288699871,Amazon
Hannie,13,47913.91457892964,Amazon
Hannis,60,34658.94593618293,Apple
Hanny,93,39276.57342383536,Apple
Happy,54,49787.27502171695,Amazon
Harlene,67,17777.885973620363,Apple
Harley,45,48689.94243381457,Amazon
Harli,17,21306.348811447402,Microsoft
Harlie,43,35589.50880117689,Apple
Harmonia,81,24638.87560275408,Amazon
Harmonie,39,17450.20136115857,Google
Harmony,47,44732.32457394707,Apple
Harri,68,19705.37428945379,Apple
Harrie,35,29847.82268539247,Microsoft
Harriet,23,27715.2771186594,Microsoft
Harriett,75,33144.217798208,Google
Harrietta,85,17371.717070904786,Apple
Harriette,41,11726.937934242407,Microsoft
Harriot,82,13629.507926256732,Microsoft
Harriott,54,39907.78199967688,Google
Hatti,60,14171.891447882219,Google
Hattie,26,46752.78486571969,Google
Hatty,56,13978.650888279884,Google
Hayley,46,23376.910786571716,Google
Hazel,99,21706.784085925137,Google
Heath,79,19768.78182624217,Apple
Heather,75,16334.67079657442,Amazon
Heda,38,23453.900183833368,Apple
Hedda,53,37656.8950642884,Google
Heddi,80,46663.41509841327,Apple
Heddie,91,31518.70313711423,Microsoft
Hedi,38,42875.538270150544,Amazon
Hedvig,64,14091.684260629789,Google
Hedvige,91,10020.750761467836,Apple
Hedwig,17,22336.05966084885,Apple
Hedwiga,94,33048.0416151975,Apple
Hedy,20,22765.18848168102,Apple
Heida,50,14070.144503045814,Google
Heidi,95,29794.949319520925,Apple
Heidie,32,29449.12857666381,Amazon
Helaina,18,49769.74179491267,Apple
Helaine,75,19832.371929849098,Microsoft
Helen,60,18028.38828677473,Apple
Helen-Elizabeth,64,35560.86956816343,Apple
Helena,63,14302.43387933891,Amazon
Helene,26,24679.706108608465,Apple
Helenka,90,35896.60177452468,Apple
Helga,53,36992.23373598265,Amazon
Helge,84,47431.7624080862,Amazon
Helli,70,22597.789848827295,Amazon
Heloise,76,28755.02019380479,Microsoft
Helsa,22,18895.599559730676,Google
Helyn,16,26634.73437396592,Google
Hendrika,85,22257.441719400304,Microsoft
